1.456039863236351550e+01,1.058938082353710186e+01,7.481895661943850584e+00,5.415467336264120135e+00,3.738225402745804615e+00,2.661358811518633960e+00,1.940605682054739489e+00,1.345847804498561118e+00
4.278750404785844808e+01,2.445000231306196881e+01,1.369200129531470189e+01,7.395881670773044370e+00,4.087160747990918885e+00,2.224306799278555680e+00,1.225567848412808969e+00,6.545453512826929776e-01
5.531560416161574523e+01,2.692670828466819444e+01,1.350044090990752821e+01,6.506314232639958561e+00,3.152225472175890886e+00,1.541644227299789227e+00,7.408735641909013347e-01,3.585863601899848541e-01
