9.427598588155737147e+00,6.685402922780123269e+00,4.850187716155181405e+00,3.451155882874393122e+00,2.477544091815133687e+00,1.751504643858865728e+00,1.268739508702045438e+00,9.188431280330048301e-01
3.433699614161530178e+01,1.836912606627394240e+01,1.022207354237296784e+01,5.486720526174657664e+00,3.023959084000253483e+00,1.627389217071750105e+00,8.851684612735354341e-01,4.856736604331328144e-01
3.566894840006062850e+01,1.854622832367847352e+01,9.345429288410759483e+00,4.874486952201909418e+00,2.551042385304270965e+00,1.299697958978473844e+00,6.655914172679947560e-01,3.499387632720177832e-01
