2.416315555572509766e+00,2.636018753051757812e+00,2.499222755432128906e+00,2.394643783569335938e+00,2.393409252166748047e+00,2.381329059600830078e+00,2.381793022155761719e+00,2.382026195526123047e+00
2.629211425781250000e+00,2.623176574707031250e+00,2.503329277038574219e+00,2.716967105865478516e+00,2.415223121643066406e+00,2.390397548675537109e+00,2.383518218994140625e+00,2.380063056945800781e+00
2.828287124633789062e+00,2.865040779113769531e+00,2.471168994903564453e+00,2.676478385925292969e+00,2.422382831573486328e+00,2.548914432525634766e+00,2.379848957061767578e+00,2.380297183990478516e+00
