5.345325235968996225e+01,2.652911871405744293e+01,1.389620504069675633e+01,6.948102520348378164e+00,3.467850017396292284e+00,1.760600778062732630e+00,9.009814527086559277e-01,4.572784533969388443e-01
2.551719139338239870e+02,1.077195364930338570e+02,3.722080696570058223e+01,1.368023943570819156e+01,4.989203453686649858e+00,1.839158355890216479e+00,6.857451897540388641e-01,2.493750409843570326e-01
6.204197247997801696e+02,2.984882545348109488e+02,7.462206363370273721e+01,2.058539686446972183e+01,5.679548093200797787e+00,1.544954792191927329e+00,4.198400226881106589e-01,1.147086130099868873e-01
